id,price,neighbourhood_group,neighbourhood
40000409,140,Eixample,la Sagrada Família
39852429,265,Eixample,el Fort Pienc
39857273,400,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
40001918,377,Eixample,la Sagrada Família
40002583,40,Ciutat Vella,el Barri Gòtic
39862403,86,Eixample,Sant Antoni
40003701,30,Eixample,la Nova Esquerra de l'Eixample
39863843,237,Eixample,el Fort Pienc
40019937,134,Eixample,l'Antiga Esquerra de l'Eixample
39864407,80,Ciutat Vella,el Barri Gòtic
40022089,142,Eixample,l'Antiga Esquerra de l'Eixample
39865509,237,Eixample,el Fort Pienc
40022142,182,Eixample,l'Antiga Esquerra de l'Eixample
39869964,51,Eixample,la Sagrada Família
40025232,45,Sants-Montjuïc,Sants
39880908,30,Eixample,la Dreta de l'Eixample
39897027,41,Ciutat Vella,el Raval
40026835,153,Horta-Guinardó,el Baix Guinardó
39907960,70,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
39909653,207,Ciutat Vella,el Barri Gòtic
39919028,50,Sant Martí,el Besòs i el Maresme
40026944,200,Ciutat Vella,el Barri Gòtic
40034818,61,Ciutat Vella,el Raval
39932543,30,Sant Andreu,la Sagrera
39932944,85,Horta-Guinardó,el Guinardó
39939228,40,Eixample,el Fort Pienc
40045345,1207,Sants-Montjuïc,el Poble Sec
39939948,50,Ciutat Vella,el Barri Gòtic
40045717,17,Nou Barris,el Turó de la Peira
40046229,40,Eixample,la Dreta de l'Eixample
39940188,295,Eixample,la Dreta de l'Eixample
40048494,209,Eixample,la Dreta de l'Eixample
39944645,60,Eixample,el Fort Pienc
39944955,78,Ciutat Vella,la Barceloneta
40218634,170,Sants-Montjuïc,el Poble Sec
40048783,152,Gràcia,la Salut
40218906,225,Ciutat Vella,el Raval
40049637,224,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40055932,80,Eixample,el Fort Pienc
40222616,134,Eixample,la Nova Esquerra de l'Eixample
40056381,50,Sant Martí,el Clot
40223381,25,Sants-Montjuïc,Sants
40248216,89,Sant Andreu,Sant Andreu
40057879,27,Ciutat Vella,el Barri Gòtic
40059238,26,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40248819,89,Sant Martí,el Camp de l'Arpa del Clot
40059708,24,Ciutat Vella,el Barri Gòtic
40060236,27,Ciutat Vella,el Barri Gòtic
40260090,17,Sant Martí,Sant Martí de Provençals
40074209,50,Ciutat Vella,el Barri Gòtic
40074869,173,Eixample,la Dreta de l'Eixample
40077906,140,Eixample,l'Antiga Esquerra de l'Eixample
40271680,59,Eixample,el Fort Pienc
40077922,186,Eixample,la Sagrada Família
40272054,210,Eixample,la Dreta de l'Eixample
40080983,40,Eixample,el Fort Pienc
40280569,467,Eixample,Sant Antoni
40280595,394,Eixample,Sant Antoni
40285557,44,Sants-Montjuïc,Sants
40081784,320,Eixample,la Sagrada Família
40084447,1250,Eixample,la Sagrada Família
40286783,25,Ciutat Vella,el Raval
40090804,160,Eixample,la Sagrada Família
40297784,75,Sant Martí,el Poblenou
40099562,160,Eixample,la Sagrada Família
40298695,40,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40099592,39,Sants-Montjuïc,Sants - Badal
40100267,339,Eixample,la Dreta de l'Eixample
40100446,207,Eixample,la Dreta de l'Eixample
40299706,421,Ciutat Vella,la Barceloneta
40302779,70,Sant Andreu,Sant Andreu
40103238,966,Ciutat Vella,el Barri Gòtic
40106992,85,Eixample,la Nova Esquerra de l'Eixample
40308882,237,Sants-Montjuïc,el Poble Sec
40109928,66,Eixample,l'Antiga Esquerra de l'Eixample
40113347,30,Sants-Montjuïc,la Bordeta
40115071,450,Ciutat Vella,el Raval
40316216,35,Sarrià-Sant Gervasi,el Putxet i el Farró
40343211,45,Sant Martí,el Poblenou
40116681,58,Ciutat Vella,el Raval
40360358,54,Sant Andreu,Sant Andreu
40123153,45,Gràcia,Vallcarca i els Penitents
40123301,45,Gràcia,Vallcarca i els Penitents
40360884,150,Ciutat Vella,el Raval
40366417,68,Eixample,la Dreta de l'Eixample
40125989,26,Eixample,Sant Antoni
40130500,144,Eixample,la Dreta de l'Eixample
40366882,34,Ciutat Vella,la Barceloneta
40130840,66,Eixample,la Nova Esquerra de l'Eixample
40367727,81,Gràcia,la Vila de Gràcia
40131585,65,Ciutat Vella,el Raval
40133487,724,Sants-Montjuïc,el Poble Sec
40369033,81,Gràcia,la Vila de Gràcia
40385001,70,Eixample,la Nova Esquerra de l'Eixample
40134086,28,Nou Barris,la Guineueta
40385005,242,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40385405,90,Eixample,la Sagrada Família
40137615,55,Horta-Guinardó,el Carmel
40385963,247,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40138005,22,Nou Barris,la Guineueta
40386721,294,Ciutat Vella,la Barceloneta
40386759,421,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40387610,237,Ciutat Vella,la Barceloneta
40387761,371,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40159816,40,Les Corts,Pedralbes
40389423,130,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
40176591,18,Gràcia,la Vila de Gràcia
40391666,280,Ciutat Vella,el Raval
40177349,55,Eixample,la Dreta de l'Eixample
40189437,40,Sarrià-Sant Gervasi,el Putxet i el Farró
40393444,34,Sant Martí,el Poblenou
40397485,50,Eixample,la Nova Esquerra de l'Eixample
40190160,30,Sarrià-Sant Gervasi,Sarrià
40408314,26,Nou Barris,Vilapicina i la Torre Llobeta
40196058,78,Eixample,la Dreta de l'Eixample
40413224,246,Gràcia,la Vila de Gràcia
40196701,966,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40413327,232,Gràcia,la Vila de Gràcia
40197403,239,Sant Martí,el Poblenou
40413384,232,Gràcia,la Vila de Gràcia
40198545,120,Sant Martí,el Poblenou
40414802,261,Eixample,la Dreta de l'Eixample
40199387,200,Ciutat Vella,el Barri Gòtic
40415050,19,Ciutat Vella,el Barri Gòtic
40202399,35,Gràcia,la Salut
40415475,350,Sant Martí,el Camp de l'Arpa del Clot
40415944,219,Eixample,la Dreta de l'Eixample
40205000,55,Ciutat Vella,el Barri Gòtic
40427284,115,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
40205628,181,Eixample,la Sagrada Família
40553596,29,Eixample,la Dreta de l'Eixample
40439294,90,Horta-Guinardó,la Teixonera
40439649,189,Eixample,la Sagrada Família
40553667,27,Eixample,la Dreta de l'Eixample
40554669,30,Sant Martí,el Clot
40441376,150,Gràcia,la Vila de Gràcia
40443241,150,Gràcia,la Vila de Gràcia
40556263,483,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40443970,83,Eixample,la Dreta de l'Eixample
40446553,250,Ciutat Vella,el Barri Gòtic
40447300,250,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40556450,35,Ciutat Vella,el Barri Gòtic
40447482,44,Eixample,la Dreta de l'Eixample
40556705,350,Eixample,la Sagrada Família
40558167,123,Ciutat Vella,el Raval
40450046,19,Les Corts,les Corts
40559984,116,Ciutat Vella,el Raval
40466504,175,Ciutat Vella,el Barri Gòtic
40560911,139,Ciutat Vella,el Raval
40467518,724,Ciutat Vella,el Barri Gòtic
40561327,90,Ciutat Vella,el Raval
40469362,60,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40562136,66,Sant Martí,el Poblenou
40480616,49,Sants-Montjuïc,el Poble Sec
40563050,151,Sants-Montjuïc,el Poble Sec
40482518,177,Sants-Montjuïc,el Poble Sec
40564779,132,Horta-Guinardó,el Guinardó
40483602,48,Eixample,la Dreta de l'Eixample
40573372,78,Gràcia,la Vila de Gràcia
40501066,20,Nou Barris,la Prosperitat
40573467,45,Gràcia,la Vila de Gràcia
40503194,900,Gràcia,la Vila de Gràcia
40573472,97,Gràcia,la Vila de Gràcia
40573475,85,Gràcia,la Vila de Gràcia
40573478,91,Gràcia,la Vila de Gràcia
40507048,59,Eixample,Sant Antoni
40573479,95,Gràcia,la Vila de Gràcia
40509023,73,Gràcia,el Camp d'en Grassot i Gràcia Nova
40573482,74,Gràcia,la Vila de Gràcia
40573971,215,Ciutat Vella,el Raval
40521034,70,Horta-Guinardó,el Baix Guinardó
40574479,224,Ciutat Vella,el Raval
40574849,271,Ciutat Vella,el Raval
40522998,142,Sants-Montjuïc,la Bordeta
40574903,210,Sant Martí,el Poblenou
40527322,57,Ciutat Vella,el Raval
40537668,53,Gràcia,la Vila de Gràcia
40575199,199,Sant Martí,el Poblenou
40537769,46,Gràcia,la Vila de Gràcia
40575224,204,Sant Martí,el Poblenou
40537868,41,Gràcia,la Vila de Gràcia
40538318,30,Sant Martí,el Camp de l'Arpa del Clot
40575663,42,Ciutat Vella,la Barceloneta
40577359,119,Ciutat Vella,el Barri Gòtic
40549852,211,Ciutat Vella,el Barri Gòtic
40578091,45,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40549949,32,Sants-Montjuïc,el Poble Sec
40578133,194,Sant Martí,Sant Martí de Provençals
40551206,283,Eixample,la Sagrada Família
40585359,48,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
40588611,59,Nou Barris,Verdun
40553572,35,Eixample,la Dreta de l'Eixample
40553585,36,Eixample,la Dreta de l'Eixample
40590138,280,Horta-Guinardó,el Baix Guinardó
40603842,175,Ciutat Vella,el Barri Gòtic
40791483,91,Sants-Montjuïc,Hostafrancs
40603869,149,Ciutat Vella,el Raval
40603890,186,Ciutat Vella,el Barri Gòtic
40791872,215,Eixample,la Nova Esquerra de l'Eixample
40617291,30,Eixample,l'Antiga Esquerra de l'Eixample
40634542,40,Ciutat Vella,el Raval
40635494,74,Eixample,la Dreta de l'Eixample
40637746,166,Gràcia,el Camp d'en Grassot i Gràcia Nova
40792051,34,Eixample,la Nova Esquerra de l'Eixample
40645509,35,Eixample,la Dreta de l'Eixample
40654950,50,Ciutat Vella,el Raval
40792725,25,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
40795882,25,Eixample,la Nova Esquerra de l'Eixample
40663302,159,Eixample,la Nova Esquerra de l'Eixample
40796396,131,Eixample,la Dreta de l'Eixample
40796451,84,Ciutat Vella,el Raval
40665168,43,Ciutat Vella,el Raval
40796920,111,Eixample,la Dreta de l'Eixample
40671169,60,Ciutat Vella,el Barri Gòtic
40813031,149,Sant Martí,el Parc i la Llacuna del Poblenou
40672234,14,Sant Andreu,Sant Andreu
40813956,158,Nou Barris,Vilapicina i la Torre Llobeta
40672764,32,Les Corts,les Corts
40672993,78,Sant Martí,el Parc i la Llacuna del Poblenou
40854362,28,Ciutat Vella,el Raval
40688019,483,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40854994,210,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40688533,165,Sants-Montjuïc,el Poble Sec
40689335,88,Eixample,el Fort Pienc
40866107,42,Eixample,la Nova Esquerra de l'Eixample
40689605,77,Ciutat Vella,el Raval
40691853,98,Eixample,Sant Antoni
40867144,50,Sant Martí,el Besòs i el Maresme
40693594,186,Eixample,Sant Antoni
40878763,60,Sant Martí,el Besòs i el Maresme
40890207,37,Sants-Montjuïc,Sants - Badal
40694466,150,Eixample,la Dreta de l'Eixample
40892555,82,Eixample,l'Antiga Esquerra de l'Eixample
40694488,194,Eixample,la Dreta de l'Eixample
40694511,284,Eixample,la Dreta de l'Eixample
40895049,256,Nou Barris,Vilapicina i la Torre Llobeta
40694534,277,Eixample,la Dreta de l'Eixample
40709953,199,Ciutat Vella,el Barri Gòtic
40895218,82,Eixample,Sant Antoni
40713606,60,Sant Martí,el Clot
40905037,483,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40713699,50,Eixample,Sant Antoni
40907657,298,Eixample,la Dreta de l'Eixample
40716467,132,Sants-Montjuïc,el Poble Sec
40907800,135,Sants-Montjuïc,el Poble Sec
40718174,45,Ciutat Vella,la Barceloneta
40907869,160,Eixample,la Sagrada Família
40908047,121,Ciutat Vella,el Barri Gòtic
40723364,15,Eixample,l'Antiga Esquerra de l'Eixample
40908585,71,Gràcia,la Vila de Gràcia
40743368,77,Sants-Montjuïc,Sants - Badal
40911792,38,Eixample,la Dreta de l'Eixample
40912039,36,Eixample,la Dreta de l'Eixample
40745175,68,Les Corts,les Corts
40747512,11,Ciutat Vella,el Barri Gòtic
40912043,39,Eixample,la Dreta de l'Eixample
40912288,562,Eixample,la Dreta de l'Eixample
40748653,12,Ciutat Vella,el Barri Gòtic
40912467,562,Eixample,la Dreta de l'Eixample
40756813,100,Sants-Montjuïc,el Poble Sec
40767024,226,Sarrià-Sant Gervasi,el Putxet i el Farró
40919083,30,Gràcia,el Camp d'en Grassot i Gràcia Nova
40767970,724,Sants-Montjuïc,el Poble Sec
40932093,120,Eixample,Sant Antoni
40770481,202,Eixample,la Sagrada Família
40771762,724,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40938645,91,Eixample,l'Antiga Esquerra de l'Eixample
40775419,128,Ciutat Vella,la Barceloneta
40779889,22,Ciutat Vella,el Barri Gòtic
40940595,30,Ciutat Vella,el Raval
40942348,724,Ciutat Vella,el Barri Gòtic
40782525,22,Ciutat Vella,el Barri Gòtic
40944115,724,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40791468,143,Sants-Montjuïc,Hostafrancs
40955593,423,Eixample,el Fort Pienc
40791473,119,Sants-Montjuïc,el Poble Sec
40958934,145,Eixample,la Dreta de l'Eixample
40791476,108,Sants-Montjuïc,el Poble Sec
40960492,206,Sant Martí,el Camp de l'Arpa del Clot
40791481,111,Sants-Montjuïc,Hostafrancs
41096262,100,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
40961726,200,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41097157,107,Ciutat Vella,el Barri Gòtic
40961844,201,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
40961877,200,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41097587,350,Eixample,la Sagrada Família
41098294,350,Eixample,la Sagrada Família
40964548,350,Sants-Montjuïc,el Poble Sec
41098683,350,Gràcia,el Camp d'en Grassot i Gràcia Nova
40968639,199,Ciutat Vella,la Barceloneta
40969347,51,Les Corts,les Corts
41109828,25,Ciutat Vella,el Raval
40970702,50,Eixample,la Dreta de l'Eixample
40980597,25,Ciutat Vella,la Barceloneta
41118809,49,Sants-Montjuïc,Sants
41119183,170,Gràcia,el Coll
40982538,25,Ciutat Vella,la Barceloneta
41119827,30,Eixample,la Sagrada Família
40984312,120,Eixample,la Dreta de l'Eixample
41121204,12,Ciutat Vella,el Raval
40984336,16,Ciutat Vella,la Barceloneta
41127302,170,Ciutat Vella,la Barceloneta
41002499,29,Eixample,la Sagrada Família
41143389,49,Sant Martí,el Poblenou
41003481,59,Eixample,l'Antiga Esquerra de l'Eixample
41151318,142,Sant Martí,el Poblenou
41005866,11,Ciutat Vella,el Raval
41015150,311,Eixample,la Dreta de l'Eixample
41152500,156,Gràcia,la Vila de Gràcia
41016718,114,Sant Martí,el Poblenou
41153473,60,Eixample,la Sagrada Família
41016723,124,Sant Martí,el Poblenou
41016729,109,Sant Martí,el Poblenou
41019026,300,Eixample,la Dreta de l'Eixample
41172485,32,Ciutat Vella,el Barri Gòtic
41020124,350,Eixample,la Dreta de l'Eixample
41187787,55,Sants-Montjuïc,el Poble Sec
41025443,183,Eixample,la Nova Esquerra de l'Eixample
41190205,216,Sant Martí,el Clot
41192141,59,Gràcia,la Vila de Gràcia
41192449,65,Gràcia,la Vila de Gràcia
41027822,25,Sants-Montjuïc,Hostafrancs
41192965,49,Eixample,la Dreta de l'Eixample
41029417,60,Sant Martí,el Poblenou
41038012,185,Sants-Montjuïc,el Poble Sec
41193290,43,Eixample,la Dreta de l'Eixample
41039363,77,Ciutat Vella,la Barceloneta
41207059,75,Eixample,la Nova Esquerra de l'Eixample
41220298,179,Gràcia,la Vila de Gràcia
41223936,17,Sant Andreu,Navas
41039470,350,Eixample,la Dreta de l'Eixample
41226997,375,Horta-Guinardó,el Carmel
41039477,250,Eixample,la Dreta de l'Eixample
41227411,40,Eixample,la Dreta de l'Eixample
41041947,280,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
41045013,280,Sarrià-Sant Gervasi,el Putxet i el Farró
41227849,338,Eixample,la Dreta de l'Eixample
41231983,205,Eixample,la Dreta de l'Eixample
41045369,220,Sarrià-Sant Gervasi,el Putxet i el Farró
41250561,54,Les Corts,les Corts
41045908,45,Sant Martí,el Poblenou
41258699,250,Ciutat Vella,el Barri Gòtic
41046198,49,Sant Martí,el Camp de l'Arpa del Clot
41054701,24,Eixample,el Fort Pienc
41275665,27,Horta-Guinardó,el Guinardó
41289635,45,Eixample,la Nova Esquerra de l'Eixample
41305405,25,Eixample,l'Antiga Esquerra de l'Eixample
41305445,27,Nou Barris,les Roquetes
41059968,20,Sants-Montjuïc,el Poble Sec
41063458,40,Eixample,el Fort Pienc
41316504,70,Ciutat Vella,el Barri Gòtic
41361409,40,Horta-Guinardó,el Guinardó
41078457,156,Eixample,l'Antiga Esquerra de l'Eixample
41362200,45,Sant Martí,la Vila Olímpica del Poblenou
41372652,300,Sant Martí,el Poblenou
41394624,80,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41083106,24,Eixample,la Dreta de l'Eixample
41394891,74,Eixample,l'Antiga Esquerra de l'Eixample
41395352,186,Eixample,la Sagrada Família
41574530,148,Eixample,el Fort Pienc
41399351,395,Eixample,la Nova Esquerra de l'Eixample
41574813,183,Eixample,la Dreta de l'Eixample
41576853,201,Eixample,la Dreta de l'Eixample
41399566,164,Gràcia,el Camp d'en Grassot i Gràcia Nova
41579034,500,Gràcia,Vallcarca i els Penitents
41579941,82,Eixample,la Dreta de l'Eixample
41419841,64,Sant Martí,el Camp de l'Arpa del Clot
41581339,70,Eixample,el Fort Pienc
41581497,186,Eixample,la Dreta de l'Eixample
41421045,112,Eixample,la Sagrada Família
41584917,172,Eixample,la Dreta de l'Eixample
41426857,483,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41585795,166,Eixample,el Fort Pienc
41586164,159,Eixample,la Dreta de l'Eixample
41600900,63,Eixample,la Dreta de l'Eixample
41427926,500,Sant Andreu,Sant Andreu
41601179,130,Eixample,el Fort Pienc
41440960,85,Eixample,la Nova Esquerra de l'Eixample
41602281,500,Eixample,la Nova Esquerra de l'Eixample
41602372,68,Eixample,la Dreta de l'Eixample
41602485,162,Eixample,la Dreta de l'Eixample
41443163,42,Gràcia,la Vila de Gràcia
41602671,500,Les Corts,les Corts
41602810,500,Les Corts,les Corts
41603027,130,Eixample,la Dreta de l'Eixample
41443278,500,Eixample,la Nova Esquerra de l'Eixample
41445152,141,Eixample,Sant Antoni
41603068,190,Eixample,la Dreta de l'Eixample
41446758,132,Les Corts,les Corts
41603143,500,Les Corts,les Corts
41448716,50,Ciutat Vella,el Raval
41603468,202,Eixample,el Fort Pienc
41603692,82,Eixample,la Dreta de l'Eixample
41449732,59,Eixample,Sant Antoni
41604535,26,Nou Barris,les Roquetes
41606952,160,Eixample,la Dreta de l'Eixample
41449810,343,Eixample,la Sagrada Família
41607784,30,Ciutat Vella,el Raval
41451249,390,Sant Martí,la Vila Olímpica del Poblenou
41609291,67,Eixample,el Fort Pienc
41609343,187,Eixample,el Fort Pienc
41467925,314,Eixample,la Sagrada Família
41468412,276,Eixample,la Dreta de l'Eixample
41611728,300,Sant Martí,el Poblenou
41473939,49,Eixample,el Fort Pienc
41614206,150,Gràcia,la Salut
41490958,131,Ciutat Vella,el Raval
41615020,49,Gràcia,la Vila de Gràcia
41496116,110,Eixample,l'Antiga Esquerra de l'Eixample
41631824,29,Nou Barris,Vilapicina i la Torre Llobeta
41636989,296,Eixample,la Dreta de l'Eixample
41497316,31,Gràcia,la Vila de Gràcia
41498198,103,Sant Martí,el Poblenou
41637056,40,Horta-Guinardó,Horta
41501858,39,Gràcia,la Vila de Gràcia
41638009,14,Eixample,la Dreta de l'Eixample
41501957,16,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
41516605,37,Ciutat Vella,el Raval
41641405,98,Ciutat Vella,el Raval
41518092,180,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41642935,70,Ciutat Vella,el Raval
41519238,220,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41654535,52,Sant Martí,el Poblenou
41521237,170,Gràcia,la Vila de Gràcia
41675358,280,Eixample,la Dreta de l'Eixample
41523252,30,Eixample,el Fort Pienc
41526061,157,Gràcia,la Vila de Gràcia
41528230,23,Horta-Guinardó,Can Baró
41676648,85,Ciutat Vella,el Raval
41529875,26,Ciutat Vella,el Raval
41683699,145,Eixample,Sant Antoni
41697165,130,Ciutat Vella,el Raval
41544730,44,Nou Barris,el Turó de la Peira
41697566,130,Ciutat Vella,el Raval
41547685,112,Sant Martí,el Poblenou
41698510,127,Les Corts,les Corts
41551681,65,Ciutat Vella,la Barceloneta
41698720,429,Ciutat Vella,el Raval
41699613,285,Eixample,Sant Antoni
41553764,20,Eixample,el Fort Pienc
41700124,216,Ciutat Vella,el Barri Gòtic
41706885,85,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41559861,275,Ciutat Vella,el Barri Gòtic
41707881,36,Eixample,la Dreta de l'Eixample
41855443,34,Sants-Montjuïc,Sants
41857666,40,Ciutat Vella,el Barri Gòtic
41707900,43,Ciutat Vella,el Raval
41866535,85,Eixample,la Dreta de l'Eixample
41710444,30,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
41712193,55,Eixample,l'Antiga Esquerra de l'Eixample
41866683,65,Eixample,la Dreta de l'Eixample
41717216,50,Les Corts,la Maternitat i Sant Ramon
41867650,52,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
41734204,70,Eixample,la Dreta de l'Eixample
41868287,211,Eixample,la Nova Esquerra de l'Eixample
41734647,199,Ciutat Vella,el Raval
41739605,30,Sants-Montjuïc,Hostafrancs
41871724,30,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
41739951,184,Eixample,l'Antiga Esquerra de l'Eixample
41874580,300,Eixample,la Dreta de l'Eixample
41743379,230,Sants-Montjuïc,Sants
41878708,75,Ciutat Vella,el Barri Gòtic
41760234,35,Horta-Guinardó,Can Baró
41894482,15,Eixample,la Nova Esquerra de l'Eixample
41766388,359,Gràcia,la Vila de Gràcia
41766783,297,Sants-Montjuïc,el Poble Sec
41895465,291,Eixample,la Sagrada Família
41781528,66,Eixample,la Dreta de l'Eixample
